mileage,make,fuel,gear,offerType,price,hp,year
53400,13,7,0,4,8850,156.0,2012
99769,43,2,1,4,8880,163.0,2012
57300,57,7,0,4,8900,105.0,2012
220885,39,2,0,4,8950,170.0,2012
77500,23,7,1,4,8950,125.0,2012
53500,23,7,1,4,8979,90.0,2012
34900,23,7,1,4,8990,90.0,2012
123559,57,7,0,4,8990,179.0,2012
92272,25,7,1,4,8990,135.0,2012
123814,57,2,1,4,8990,105.0,2012
123814,57,2,1,4,8990,105.0,2012
42000,43,7,1,4,8990,140.0,2012
79988,42,7,1,4,9488,117.0,2013
83465,23,7,1,4,9490,125.0,2013
84367,31,7,0,4,9590,135.0,2013
116700,43,7,0,4,9643,140.0,2013
127500,50,7,1,4,9690,125.0,2013
105000,57,7,1,4,9690,122.0,2013
64000,11,7,1,4,9700,140.0,2013
110700,37,2,0,4,9700,111.0,2013
196900,43,2,0,4,9700,165.0,2013
114400,57,7,1,4,9780,105.0,2013
101383,50,2,1,4,9800,140.0,2013
117000,42,7,1,4,9850,117.0,2013
88523,43,2,1,4,9890,125.0,2013
71000,57,7,0,4,9900,105.0,2013
77500,57,7,0,4,9900,105.0,2013
126000,57,2,1,4,9900,150.0,2013
88000,57,2,0,4,9900,140.0,2013
149711,42,7,1,4,9945,117.0,2013
91000,5,7,1,4,9950,105.0,2013
99948,23,7,1,4,9950,125.0,2013
231000,57,2,1,4,9950,109.0,2014
54140,48,7,1,4,9950,90.0,2014
107826,57,7,1,4,9990,105.0,2014
68100,57,7,1,4,9990,86.0,2014
164750,57,2,1,4,9990,140.0,2014
157599,23,2,1,4,9990,116.0,2014
48629,43,7,1,4,9990,140.0,2014
120000,57,7,1,4,9995,125.0,2014
137400,57,2,1,4,9999,105.0,2014
153500,41,2,1,4,10000,150.0,2014
137125,57,7,1,4,10290,140.0,2014
148300,49,2,1,4,10300,150.0,2014
70000,23,7,1,4,10400,150.0,2014
110148,43,7,1,4,10445,101.0,2014
122500,49,7,1,4,10450,122.0,2014
122000,43,7,1,4,10490,140.0,2014
108854,6,7,1,4,10490,136.0,2014
119969,58,7,1,4,10490,120.0,2014
66842,57,7,1,4,10490,110.0,2014
150000,5,2,1,4,10500,90.0,2014
91486,48,2,0,4,9290,110.0,2015
24500,25,7,0,4,9350,87.0,2015
62500,49,7,1,4,9350,86.0,2015
137533,43,2,1,4,9390,131.0,2015
95000,25,7,1,4,9450,90.0,2015
107000,23,2,0,4,9450,163.0,2015
96896,43,2,1,4,9480,105.0,2015
127726,43,2,1,4,9480,170.0,2015
96896,43,2,1,4,9480,105.0,2015
216145,25,7,0,4,9490,166.0,2015
216145,25,7,0,4,9490,166.0,2015
55257,55,7,1,4,9490,99.0,2015
179999,43,2,0,4,9495,136.0,2015
116889,57,2,1,4,9580,110.0,2015
188864,6,2,0,4,9680,190.0,2015
149433,43,2,1,4,9680,140.0,2015
119395,43,2,1,4,9680,170.0,2015
61927,43,7,1,4,9750,170.0,2015
65518,43,2,2,4,9780,95.0,2015
65518,43,2,2,4,9780,95.0,2015
68600,22,7,1,4,8650,69.0,2016
82360,23,2,1,4,8680,120.0,2016
169433,43,2,1,4,8680,160.0,2016
118740,48,2,1,4,8680,131.0,2016
133685,13,2,1,4,8680,120.0,2016
181888,50,2,0,4,8700,150.0,2016
105521,23,2,1,4,8750,95.0,2016
176873,43,2,0,4,8780,131.0,2016
167561,43,2,1,4,8780,136.0,2016
86600,43,7,1,4,8780,69.0,2016
82210,43,7,1,4,8790,87.0,2016
83692,45,2,1,4,8799,75.0,2016
49000,49,7,1,4,8800,75.0,2016
213000,31,2,0,4,8800,141.0,2016
20000,45,3,0,4,8815,67.0,2016
99289,13,2,1,4,8880,99.0,2016
224587,23,2,1,4,8890,150.0,2016
192000,23,2,1,4,8900,120.0,2016
168000,57,2,1,4,8900,102.0,2016
84200,22,7,1,4,6450,69.0,2017
49500,57,7,1,4,6490,60.0,2017
46900,50,7,1,4,6490,60.0,2017
45200,57,7,1,4,6490,60.0,2017
24000,57,7,1,4,6550,60.0,2017
45000,60,7,1,4,6799,71.0,2017
37700,49,7,1,4,6900,60.0,2017
44656,41,7,1,4,6950,71.0,2017
59500,57,7,1,4,6970,60.0,2017
186673,43,2,1,4,6980,136.0,2017
196849,43,2,1,4,6980,110.0,2017
196849,43,2,1,4,6980,110.0,2017
162274,43,2,1,4,6980,110.0,2017
162274,43,2,1,4,6980,110.0,2017
41600,13,7,1,4,6980,69.0,2017
204062,43,2,1,4,6990,95.0,2017
204062,43,2,1,4,6990,95.0,2017
222955,43,2,1,4,6990,136.0,2017
63000,50,7,1,4,6999,60.0,2018
45896,49,9,1,4,7450,68.0,2018
150533,43,2,1,4,7480,110.0,2018
171423,43,2,1,4,7480,110.0,2018
31800,57,7,1,4,7550,60.0,2018
154544,43,2,1,4,7680,110.0,2018
77181,43,2,1,4,7780,75.0,2018
29783,48,7,1,4,7850,69.0,2018
214687,43,2,0,4,7890,136.0,2018
26500,31,7,1,4,7950,67.0,2018
139430,43,2,0,4,7980,136.0,2018
186121,43,2,1,4,7980,110.0,2018
39177,25,7,1,4,7990,67.0,2018
79818,60,7,1,4,7990,71.0,2018
45000,57,7,1,4,7990,60.0,2018
59303,18,7,1,4,7990,73.0,2018
100000,23,2,1,4,7999,86.0,2018
109078,43,2,1,4,8280,110.0,2018
189031,49,2,1,4,8290,116.0,2018
25219,50,7,1,4,8350,60.0,2018
27250,45,7,1,4,10990,82.0,2019
4900,43,7,1,4,10990,90.0,2019
25419,25,7,1,4,10997,75.0,2019
26300,45,7,1,4,11190,110.0,2019
4600,22,7,1,4,11220,69.0,2019
27517,23,2,1,4,11280,86.0,2019
8453,43,7,1,4,11440,87.0,2019
34900,43,7,1,4,11450,90.0,2019
33692,18,7,1,4,11450,90.0,2019
59889,43,7,1,4,11470,83.0,2019
85416,43,2,1,4,11490,110.0,2019
8000,43,7,1,4,11490,90.0,2019
25900,23,7,1,4,11500,71.0,2019
22445,43,7,1,4,11680,90.0,2019
2000,13,7,1,0,11697,68.0,2019
20411,60,3,0,4,11749,82.0,2019
75949,43,2,1,4,11790,110.0,2019
13770,23,7,1,4,11850,86.0,2019
13850,60,7,1,4,11880,90.0,2019
10000,50,7,1,0,11900,75.0,2019
5000,25,7,0,4,12590,67.0,2020
5500,57,7,1,0,12680,60.0,2020
8450,41,7,0,4,12690,80.0,2020
11281,43,7,1,4,12740,75.0,2020
15892,43,7,1,4,12740,75.0,2020
20,50,7,1,3,12750,60.0,2020
10,22,7,1,3,12850,69.0,2020
3397,41,7,0,4,12890,80.0,2020
20,18,7,1,4,12916,101.0,2020
3155,22,7,1,3,12945,69.0,2020
10,22,7,1,3,12945,69.0,2020
3000,22,7,1,3,12945,69.0,2020
10,22,7,1,3,12945,69.0,2020
1500,13,7,1,4,12950,82.0,2020
50200,23,2,1,1,12950,86.0,2020
100,23,7,1,1,12950,95.0,2020
7500,48,7,1,0,12980,72.0,2020
15,22,7,0,3,12990,69.0,2020
2500,41,7,0,4,12990,80.0,2020
7368,22,7,1,4,12990,69.0,2020
15,50,7,1,4,15985,95.0,2021
10,18,7,0,4,15990,91.0,2021
20,48,7,1,3,15990,101.0,2021
10,22,5,1,3,15990,69.0,2021
10,22,5,1,3,15990,69.0,2021
5,55,7,1,3,15990,72.0,2021
10,48,3,0,4,15990,109.0,2021
10,31,7,1,0,15990,84.0,2021
10,31,7,1,0,15990,84.0,2021
20,22,7,0,3,15990,69.0,2021
10,31,7,1,3,15990,84.0,2021
10,31,7,1,3,15990,84.0,2021
10,31,7,1,3,15990,84.0,2021
10,50,7,1,4,16250,95.0,2021
20,50,7,1,3,16350,95.0,2021
50,25,7,1,4,16399,84.0,2021
50,25,7,1,4,16399,84.0,2021
8452,57,7,1,0,16450,80.0,2021
10,48,7,1,4,16490,91.0,2021
10,48,7,1,4,16490,91.0,2021
181443,49,2,1,4,4299,105.0,2011
195000,57,7,1,4,4299,86.0,2011
145000,43,7,1,4,4300,120.0,2011
194000,43,2,1,4,4300,165.0,2011
45500,13,7,1,4,4300,68.0,2011
128450,43,2,1,4,4325,95.0,2011
174900,18,7,1,4,4350,84.0,2011
225000,5,7,1,4,4397,105.0,2011
113000,22,7,1,4,4400,69.0,2011
74000,48,7,1,4,4400,75.0,2011
101978,60,7,0,4,4400,61.0,2011
200000,43,2,1,4,4400,160.0,2011
148298,50,7,1,4,4400,86.0,2011
167000,23,2,1,4,4450,116.0,2011
92000,60,7,0,4,4450,71.0,2011
94000,43,7,1,4,4450,140.0,2011
137000,23,7,1,4,4480,60.0,2011
183600,25,2,1,4,4490,90.0,2011
120790,23,7,1,4,4490,160.0,2011
98000,42,7,1,4,4490,98.0,2011
146000,13,7,1,4,4900,120.0,2012
147700,23,2,1,4,4950,95.0,2012
85730,18,7,1,4,4980,84.0,2012
134000,41,7,0,4,4980,95.0,2012
82000,43,7,1,4,4990,69.0,2012
131750,57,2,1,4,4990,75.0,2012
145300,23,2,1,4,4990,69.0,2012
45296,11,7,1,4,4990,68.0,2012
62000,57,7,1,4,4990,60.0,2012
189000,43,2,1,4,4990,165.0,2012
189000,43,2,1,4,4990,165.0,2012
131128,57,7,1,4,4990,69.0,2012
89675,23,7,1,4,4990,60.0,2012
148000,23,7,1,4,4990,150.0,2012
93000,45,7,1,4,4990,95.0,2012
99250,23,7,1,4,4995,60.0,2012
90000,25,7,1,4,4999,86.0,2012
102000,57,7,1,4,4999,60.0,2012
218199,57,2,1,4,4999,105.0,2012
140000,48,7,0,4,4999,140.0,2012
89100,49,7,1,4,5900,86.0,2013
62000,55,7,1,4,5900,68.0,2013
97000,50,7,1,4,5900,86.0,2013
133393,49,7,1,4,5950,105.0,2013
73000,45,7,1,4,5950,95.0,2013
109200,50,7,1,4,5970,86.0,2013
131000,48,2,1,4,5980,90.0,2013
77000,22,7,1,4,5990,69.0,2013
146000,43,7,1,4,5990,101.0,2013
128000,43,7,1,4,5990,101.0,2013
61590,49,7,1,4,5990,60.0,2013
53000,48,2,1,4,5990,110.0,2013
40000,50,7,1,4,5990,75.0,2013
133950,48,7,1,4,5990,116.0,2013
110000,43,7,1,4,5990,101.0,2013
94000,23,7,1,4,5990,60.0,2013
77000,43,7,1,4,5990,87.0,2013
103000,49,7,1,4,5995,105.0,2013
41000,43,7,1,4,5999,69.0,2013
65000,23,7,1,4,5999,90.0,2013
200000,57,2,1,4,6200,105.0,2014
150000,43,2,1,4,6200,110.0,2014
107900,50,7,1,4,6200,86.0,2014
70200,57,7,1,4,6200,75.0,2014
56000,43,7,1,4,6200,86.0,2014
32900,48,3,0,4,6250,58.0,2014
62000,22,7,1,4,6250,69.0,2014
80000,43,7,1,4,6280,87.0,2014
8150,41,7,1,4,6295,71.0,2014
90000,22,7,1,4,6350,69.0,2014
44000,22,7,1,4,6390,69.0,2014
98700,43,7,1,4,6400,101.0,2014
210000,23,2,1,4,6400,95.0,2014
109144,48,2,1,4,6450,110.0,2014
48651,25,7,1,4,6478,67.0,2014
94690,42,7,1,4,6490,80.0,2014
70000,57,7,1,4,6490,60.0,2014
82500,48,7,1,4,6495,73.0,2014
102000,25,7,1,4,6499,125.0,2014
73572,60,7,0,4,6500,71.0,2014
94493,53,7,1,4,6500,94.0,2015
32600,13,7,1,4,6500,69.0,2015
85000,45,7,1,4,6550,82.0,2015
63041,57,7,1,4,6580,60.0,2015
66800,43,7,1,4,6590,69.0,2015
35526,48,7,1,4,6590,71.0,2015
31490,45,7,1,4,6590,69.0,2015
104000,13,7,1,4,6599,82.0,2015
81380,25,7,1,4,6600,87.0,2015
55000,18,7,1,4,6655,90.0,2015
60100,43,7,1,4,6690,69.0,2015
73390,42,7,1,4,6699,80.0,2015
113386,13,2,1,4,6700,75.0,2015
87070,25,2,1,4,6700,128.0,2015
115900,43,2,1,4,6750,110.0,2015
114859,13,2,1,4,6790,75.0,2015
117716,13,2,1,4,6790,75.0,2015
56850,49,7,1,4,6795,60.0,2015
92000,23,7,1,4,6800,101.0,2015
70000,22,7,1,4,5800,69.0,2016
60000,22,7,1,4,5950,69.0,2016
89329,57,7,1,4,5979,60.0,2016
52266,57,7,1,4,5980,60.0,2016
93000,23,7,1,4,5990,60.0,2016
84815,43,7,1,4,5990,69.0,2016
88900,49,7,1,4,5995,60.0,2016
58000,22,7,1,4,5999,69.0,2016
99000,48,7,1,4,5999,71.0,2016
48000,25,7,1,4,6099,67.0,2016
140000,13,2,1,4,6150,99.0,2016
63871,48,7,1,4,6190,71.0,2016
161600,43,7,1,4,6190,90.0,2016
78000,50,7,1,4,6299,75.0,2016
135400,43,2,1,4,6300,95.0,2016
180000,23,2,1,4,6350,95.0,2016
77082,50,7,1,4,6350,60.0,2016
122000,22,7,1,4,6400,69.0,2016
122000,22,7,1,4,6400,69.0,2016
31681,57,7,1,4,6400,60.0,2016
17200,6,5,0,4,23400,170.0,2017
57000,34,2,1,4,23499,150.0,2017
74771,50,2,0,4,23555,190.0,2017
18000,43,7,0,4,23800,165.0,2017
88730,6,2,0,4,23860,190.0,2017
59147,34,2,0,4,23890,150.0,2017
29682,38,2,0,4,24229,175.0,2017
42164,6,7,0,4,24320,184.0,2017
41620,6,2,1,4,24450,190.0,2017
53466,58,2,0,4,24500,190.0,2017
110629,50,2,0,4,24600,190.0,2017
53000,39,2,0,4,24999,136.0,2017
57200,45,7,0,4,25390,165.0,2017
60334,6,2,0,4,25430,190.0,2017
35800,37,7,0,4,25930,192.0,2017
8000,43,7,0,4,25990,170.0,2017
26591,53,7,1,4,18700,140.0,2018
7724,37,7,0,4,18888,136.0,2018
34534,5,7,1,4,18930,150.0,2018
64648,6,2,0,4,18950,190.0,2018
102150,6,2,0,4,18950,150.0,2018
19050,37,7,0,4,18990,102.0,2018
30149,57,7,1,4,19460,150.0,2018
13644,57,7,1,4,19460,125.0,2018
95462,57,2,0,4,19460,184.0,2018
10000,43,7,1,4,19480,140.0,2018
10000,43,7,1,4,19800,140.0,2018
7200,43,7,0,4,19800,140.0,2018
20612,37,7,1,4,19830,102.0,2018
45850,55,7,0,4,19880,147.0,2018
30018,37,7,1,4,19930,102.0,2018
45000,37,7,1,4,19930,102.0,2018
25803,37,7,1,4,19960,102.0,2018
73215,5,7,0,4,19990,150.0,2018
14900,43,7,1,4,19990,165.0,2018
4500,43,7,1,4,19990,165.0,2018
60000,38,2,0,4,22999,184.0,2019
8080,43,7,1,4,23550,131.0,2019
4500,43,7,0,4,23800,131.0,2019
60000,39,2,0,4,23999,150.0,2019
9852,43,7,0,0,24450,140.0,2019
18350,6,7,0,4,24500,140.0,2019
6484,55,5,0,4,24500,122.0,2019
2133,50,7,0,4,24600,150.0,2019
51300,43,2,0,4,24980,170.0,2019
28680,49,7,0,4,25480,150.0,2019
32990,6,2,0,4,25700,150.0,2019
5477,6,3,0,4,25860,170.0,2019
14662,23,2,0,4,25900,150.0,2019
80304,55,7,0,4,25990,200.0,2019
27000,5,5,0,4,25999,150.0,2019
13143,23,2,0,4,26200,190.0,2019
33636,55,7,1,4,26370,175.0,2019
22044,55,5,0,4,26400,184.0,2019
8364,38,2,0,4,26900,150.0,2019
9485,38,7,0,4,27400,194.0,2019
15,5,7,0,3,36900,150.0,2021
4,5,5,0,3,36900,204.0,2021
11,5,2,0,3,36900,150.0,2021
1523,23,7,0,0,37770,152.0,2021
6200,38,2,0,0,37990,184.0,2021
80000,37,7,1,4,6000,75.0,2011
146400,48,7,1,4,6100,131.0,2011
131000,57,7,1,4,6200,122.0,2011
173100,57,2,1,4,6200,105.0,2011
33740,23,7,1,4,6275,82.0,2011
99800,57,7,1,4,6290,86.0,2011
68223,57,7,1,4,6299,60.0,2011
178000,38,7,1,4,6299,150.0,2011
91000,43,7,1,4,6349,120.0,2011
45232,53,7,0,4,6390,94.0,2011
111500,57,7,1,4,6390,86.0,2011
150000,43,2,1,4,6390,131.0,2011
140500,57,7,1,4,6390,105.0,2011
154000,43,2,1,4,6399,131.0,2011
134000,5,7,1,4,6400,125.0,2011
49000,13,7,1,4,6400,95.0,2011
65300,48,7,1,4,6440,110.0,2011
132530,57,7,1,4,6450,105.0,2011
96000,6,7,1,4,6450,122.0,2011
181662,43,7,1,4,6950,116.0,2012
98000,48,2,0,4,6950,110.0,2012
98000,48,2,0,4,6950,110.0,2012
85854,57,2,1,4,6950,105.0,2012
144000,43,7,1,4,6950,179.0,2012
120850,55,7,1,4,6990,99.0,2012
59129,60,7,0,4,6990,71.0,2012
73190,49,7,1,4,6990,105.0,2012
161000,57,2,0,4,6990,105.0,2012
33400,50,7,1,4,6990,86.0,2012
206000,6,2,1,4,6990,116.0,2012
114000,50,2,1,4,6990,140.0,2012
170000,58,2,0,4,6990,150.0,2012
93966,43,7,1,4,6990,120.0,2012
3000,57,7,1,4,6990,60.0,2012
111100,57,7,1,4,6990,105.0,2012
120521,57,7,1,4,6995,105.0,2012
154650,43,2,1,4,6998,160.0,2012
55000,57,7,1,4,6999,69.0,2012
208011,6,2,1,4,6999,143.0,2012
149000,23,7,1,4,7990,150.0,2013
74000,43,7,1,4,7990,87.0,2013
158000,49,7,1,4,7990,140.0,2013
79000,43,7,1,4,7990,140.0,2013
103000,50,7,1,4,7990,105.0,2013
26000,55,7,1,4,7990,99.0,2013
112152,57,2,1,4,7995,90.0,2013
103937,45,2,1,4,7997,114.0,2013
102200,43,2,0,4,7999,165.0,2013
56350,57,7,1,4,7999,90.0,2013
150000,50,7,0,4,7999,122.0,2013
40000,25,7,1,4,7999,90.0,2013
58600,45,7,1,4,7999,82.0,2013
223000,23,2,1,4,8000,101.0,2013
150000,57,2,1,4,8000,105.0,2013
93288,38,7,1,4,8100,105.0,2013
40950,57,7,1,4,8100,105.0,2013
132170,57,2,1,4,8150,105.0,2013
128893,58,2,1,4,8200,114.0,2013
68000,43,7,0,4,8290,140.0,2013
71900,37,7,1,4,8199,75.0,2014
83663,48,7,1,4,8199,110.0,2014
69000,45,2,1,4,8200,114.0,2014
63320,23,7,1,4,8338,101.0,2014
72000,48,7,1,4,8399,132.0,2014
100000,45,2,1,4,8400,92.0,2014
123650,43,7,0,4,8450,140.0,2014
166265,57,2,1,4,8450,110.0,2014
81209,49,7,1,4,8450,105.0,2014
65000,49,7,1,4,8490,86.0,2014
150000,43,2,1,4,8497,163.0,2014
38000,48,7,1,4,8500,116.0,2014
38000,48,7,1,4,8500,116.0,2014
38200,48,7,1,4,8500,73.0,2014
88480,25,7,1,4,8540,90.0,2014
119000,43,7,1,4,8599,140.0,2014
55000,25,7,1,4,8699,120.0,2014
53600,23,7,1,4,8700,125.0,2014
212000,5,2,1,4,8890,150.0,2015
80000,57,2,1,4,8900,75.0,2015
62480,45,7,1,4,8900,82.0,2015
62301,48,2,1,4,8900,90.0,2015
92000,13,2,1,4,8900,99.0,2015
136000,24,2,1,4,8900,120.0,2015
68000,57,7,1,4,8950,60.0,2015
80500,43,2,1,4,8990,110.0,2015
19765,13,7,1,4,8990,69.0,2015
25000,49,7,1,4,8990,95.0,2015
74750,31,7,1,4,8990,135.0,2015
36991,43,7,1,4,8990,69.0,2015
53000,18,7,1,4,8999,114.0,2015
67500,43,7,1,4,8999,140.0,2015
101000,37,2,1,4,8999,95.0,2015
70620,42,7,1,4,9300,116.0,2015
85500,57,2,1,4,9350,75.0,2015
131150,57,2,0,4,9390,110.0,2015
74950,51,2,1,4,8480,116.0,2016
8500,45,7,1,4,8490,69.0,2016
28100,23,7,1,4,8490,60.0,2016
41500,22,7,1,4,8500,95.0,2016
79000,37,7,1,4,8500,75.0,2016
30518,55,7,1,4,8510,69.0,2016
33300,23,7,1,4,8550,101.0,2016
74500,23,2,1,4,8590,75.0,2016
81000,23,2,1,4,8590,105.0,2016
50000,57,7,1,4,8591,75.0,2016
23000,23,7,1,4,8600,80.0,2016
40000,60,7,0,4,8690,71.0,2016
63588,45,7,1,4,8699,82.0,2016
38000,48,3,1,4,8750,88.0,2016
66371,31,7,1,4,8790,84.0,2016
43530,45,7,1,4,8800,82.0,2016
63419,57,7,1,4,8800,60.0,2016
41000,43,7,1,4,8840,90.0,2016
106379,48,2,1,4,8880,110.0,2016
60000,49,7,1,4,8890,90.0,2016
38211,50,7,1,4,6650,60.0,2017
51491,50,7,1,4,6666,60.0,2017
34246,57,7,1,4,6689,60.0,2017
34067,50,7,1,4,6720,60.0,2017
66663,57,7,1,4,6748,60.0,2017
181468,50,2,1,4,6777,90.0,2017
29586,57,7,1,4,6780,60.0,2017
68500,57,7,1,0,6789,60.0,2017
49896,57,7,1,4,6790,60.0,2017
59674,57,7,1,4,6795,60.0,2017
67400,57,7,1,4,6800,60.0,2017
34000,55,7,1,4,6840,69.0,2017
42927,57,7,1,4,6848,60.0,2017
49712,57,7,1,4,6849,60.0,2017
40307,57,7,1,4,6849,60.0,2017
54901,57,7,1,4,6880,60.0,2017
63500,57,7,1,0,6889,60.0,2017
34658,57,7,1,4,6890,60.0,2017
41835,57,7,1,4,6890,60.0,2017
29517,57,7,1,4,6898,60.0,2017
17450,31,7,1,4,7900,67.0,2018
59210,57,7,1,4,7989,60.0,2018
21200,55,7,1,4,7990,69.0,2018
22000,57,7,1,4,7990,60.0,2018
29800,50,7,1,4,7997,60.0,2018
59969,57,7,1,4,7997,60.0,2018
123865,57,7,1,4,7997,90.0,2018
11390,55,7,1,4,8220,72.0,2018
11095,41,7,1,4,8300,71.0,2018
42000,50,7,1,4,8390,75.0,2018
25500,48,7,1,4,8400,90.0,2018
48200,55,7,1,4,8450,69.0,2018
65500,55,7,1,4,8450,69.0,2018
12700,41,7,1,4,8490,71.0,2018
28951,60,7,1,4,8490,71.0,2018
75489,57,7,1,4,8495,90.0,2018
125900,50,2,1,4,8500,105.0,2018
57922,43,7,1,4,8590,75.0,2018
110800,48,2,1,4,8640,90.0,2018
54497,57,7,1,4,8677,60.0,2018
8745,48,7,1,0,9960,76.0,2019
8852,48,7,1,0,9960,76.0,2019
6478,48,7,1,0,9960,90.0,2019
21000,43,7,1,4,9965,90.0,2019
15924,22,7,1,4,9980,69.0,2019
8800,22,7,1,4,9980,69.0,2019
39550,25,7,1,4,9980,75.0,2019
15190,55,7,1,4,9990,72.0,2019
35666,45,7,1,4,10085,83.0,2019
27122,45,7,1,4,10085,83.0,2019
5500,48,7,1,4,10200,92.0,2019
18250,60,7,1,4,10300,71.0,2019
39880,25,7,1,4,10360,75.0,2019
38118,25,7,1,4,10390,75.0,2019
33359,55,7,1,4,10440,72.0,2019
15555,45,7,1,4,10485,72.0,2019
13899,45,7,1,4,10485,83.0,2019
27998,45,7,1,4,10485,83.0,2019
6985,45,7,1,4,10485,83.0,2019
8600,13,7,1,4,10490,72.0,2019
12349,49,7,1,4,21650,131.0,2020
8491,49,7,0,4,22450,150.0,2020
20,38,3,0,3,22495,145.0,2020
25000,39,7,1,4,22880,122.0,2020
16326,49,7,1,4,22960,150.0,2020
11326,49,7,0,4,22960,150.0,2020
12430,49,2,0,0,22960,116.0,2020
8905,23,7,0,0,22993,125.0,2020
11404,39,7,1,4,23880,122.0,2020
12500,49,7,0,0,23960,150.0,2020
25,25,5,0,3,23990,105.0,2020
10748,49,2,0,0,24250,116.0,2020
20,25,5,0,4,24444,141.0,2020
11663,49,7,0,4,24450,150.0,2020
15430,49,7,0,4,24450,150.0,2020
20085,57,7,1,4,24450,131.0,2020
17271,57,7,1,4,24450,150.0,2020
20810,49,7,0,4,24650,150.0,2020
6820,39,7,1,1,24880,136.0,2020
1051,49,7,0,0,24960,116.0,2020
20,31,7,1,3,12440,84.0,2021
50,31,7,1,1,12690,84.0,2021
662,48,7,1,0,12790,65.0,2021
50,23,7,1,3,12792,101.0,2021
650,25,7,1,0,12890,67.0,2021
10,22,7,1,1,12990,71.0,2021
10,22,7,1,1,12990,71.0,2021
10,22,7,1,1,12990,71.0,2021
100,43,7,1,3,12990,75.0,2021
1250,48,7,1,4,13290,65.0,2021
20,31,7,1,3,13340,84.0,2021
20,31,7,1,3,13340,84.0,2021
2500,48,7,1,0,13390,65.0,2021
5,55,7,1,0,13390,72.0,2021
55,25,7,1,3,13390,84.0,2021
49,22,7,1,3,13390,69.0,2021
11,25,7,1,3,13390,84.0,2021
1500,55,7,1,0,13480,72.0,2021
990,25,7,0,0,13490,67.0,2021
148000,42,7,1,4,5885,117.0,2011
119000,37,7,1,4,5899,75.0,2011
97610,45,7,1,4,5900,120.0,2011
65200,60,7,0,4,5900,84.0,2011
25859,22,7,1,4,5990,69.0,2011
105867,43,7,1,4,5990,140.0,2011
79900,49,7,1,4,5990,125.0,2011
159000,22,2,1,4,5990,135.0,2011
65000,60,7,0,4,5990,71.0,2011
134165,49,7,1,4,5990,69.0,2011
73670,11,7,1,4,5999,167.0,2011
155000,23,7,1,4,5999,150.0,2011
80200,57,7,1,4,5999,86.0,2011
45000,60,7,0,4,5999,71.0,2011
154000,23,7,1,4,5999,125.0,2011
113000,55,7,1,4,5999,99.0,2011
108123,39,7,1,4,5999,95.0,2011
165500,5,2,1,4,5999,105.0,2011
120000,3,7,1,4,6000,120.0,2011
79000,57,7,1,4,6200,60.0,2012
169473,58,2,1,4,6200,114.0,2012
28500,60,7,0,4,6250,71.0,2012
44500,60,7,0,4,6250,84.0,2012
139000,42,2,1,4,6300,110.0,2012
131000,43,2,1,4,6359,131.0,2012
101383,42,7,1,4,6399,110.0,2012
158000,5,2,1,4,6399,90.0,2012
29700,57,7,1,4,6400,60.0,2012
142600,45,2,1,4,6440,140.0,2012
76449,43,7,1,4,6450,69.0,2012
99200,57,7,1,4,6470,60.0,2012
155642,23,7,1,4,6470,82.0,2012
88374,13,7,1,4,6480,120.0,2012
42005,43,7,1,4,6485,69.0,2012
87810,43,7,1,4,6490,87.0,2012
75000,49,7,1,4,6490,105.0,2012
85000,11,7,1,4,6490,141.0,2012
83864,42,7,1,4,6490,110.0,2012
146211,57,2,0,4,6499,105.0,2012
153000,48,2,1,4,7150,110.0,2013
220000,37,2,0,4,7200,111.0,2013
49500,23,7,1,4,7200,125.0,2013
130000,57,2,1,4,7300,102.0,2013
46298,11,7,1,4,7350,140.0,2013
52447,49,7,1,4,7380,86.0,2013
151395,57,7,1,4,7399,140.0,2013
142067,42,2,1,4,7400,131.0,2013
84000,43,7,1,4,7440,120.0,2013
96500,57,7,1,4,7450,60.0,2013
178500,57,2,1,4,7470,140.0,2013
63125,57,7,1,4,7470,90.0,2013
214364,57,2,1,4,7480,140.0,2013
167580,57,2,1,4,7489,140.0,2013
111072,37,7,1,4,7490,98.0,2013
160372,42,7,1,4,7490,94.0,2013
106212,43,7,1,4,7490,140.0,2013
32300,43,7,1,4,7490,86.0,2013
96000,23,2,0,4,7500,140.0,2013
75789,57,7,1,4,7379,75.0,2014
78201,43,7,1,4,7380,101.0,2014
136800,31,7,1,4,7399,99.0,2014
28920,50,7,1,4,7400,105.0,2014
45272,22,7,1,4,7450,86.0,2014
218000,43,2,0,4,7470,163.0,2014
17780,57,7,1,4,7490,60.0,2014
93041,23,7,1,4,7490,82.0,2014
210870,39,2,1,4,7490,110.0,2014
71583,50,7,1,4,7490,86.0,2014
139789,57,2,1,4,7500,102.0,2014
35000,60,7,0,4,7500,71.0,2014
145116,31,2,1,4,7500,128.0,2014
105000,45,7,1,4,7500,110.0,2014
80000,48,2,1,4,7500,75.0,2014
175100,13,2,0,4,7590,163.0,2014
170600,43,2,0,4,7590,131.0,2014
133850,50,2,1,4,7599,105.0,2014
65200,25,7,1,4,7690,90.0,2014
95000,57,7,1,4,7350,60.0,2015
27500,43,7,1,4,7390,75.0,2015
152000,43,2,1,4,7390,165.0,2015
27550,48,7,1,4,7400,71.0,2015
221762,57,2,0,4,7400,110.0,2015
95843,57,7,1,4,7424,75.0,2015
74957,57,7,1,4,7450,75.0,2015
